,Unnamed: 0,game_date,home_team,away_team,is_day_game,home_score,away_score,venue,venue_name,city,state,home_pa,home_1b,home_2b,home_3b,home_hr,home_fo,home_so,home_bb,home_hbp,away_pa,away_1b,away_2b,away_3b,away_hr,away_fo,away_so,away_bb,away_hbp
1825,1825,20000819,TOR,MIN,True,1,5,TOR02,Rogers Centre,Toronto,ONT,43,4,3,1,0,17,10,8,0,34,6,2,0,0,19,6,1,0
1826,1826,20000820,ARI,CHN,True,5,4,PHO01,Chase Field,Phoenix,AZ,33,2,1,0,1,12,13,3,1,37,8,2,0,0,13,9,5,0
1827,1827,20000820,CIN,PIT,True,3,7,CIN08,Cinergy Field,Cincinnati,OH,40,4,3,0,1,18,9,5,0,36,7,2,0,0,20,5,2,0
1828,1828,20000820,COL,FLO,True,13,4,DEN02,Coors Field,Denver,CO,38,5,3,0,0,19,8,2,1,45,7,5,0,2,23,2,6,0
1829,1829,20000820,HOU,MIL,True,5,6,HOU03,Minute Maid Park,Houston,TX,46,10,4,0,0,13,12,6,1,37,4,1,0,2,16,11,3,0
1830,1830,20000820,LAN,NYN,True,6,9,LOS03,Dodger Stadium,Los Angeles,CA,44,4,3,0,3,23,6,5,0,40,8,1,0,2,18,8,3,0
1831,1831,20000820,SDN,MON,True,5,4,SAN01,Qualcomm Stadium,San Diego,CA,40,8,1,0,1,16,10,4,0,37,6,1,0,0,21,4,5,0
1832,1832,20000820,SFN,ATL,True,5,8,SFO03,Oracle Park,San Francisco,CA,47,10,3,0,2,22,7,3,0,34,2,0,0,2,23,5,2,0
1833,1833,20000820,SLN,PHI,True,0,6,STL09,Busch Stadium II,St. Louis,MO,48,6,3,1,0,20,8,10,0,36,5,0,0,0,22,5,4,0
1834,1834,20000820,BAL,KCA,True,2,1,BAL12,Oriole Park at Camden Yards,Baltimore,MD,34,5,0,0,1,23,3,2,0,34,6,3,0,0,17,3,3,2
1835,1835,20000820,BOS,TEX,True,2,6,BOS07,Fenway Park,Boston,MA,39,6,2,1,0,21,5,4,0,39,8,1,0,0,20,5,4,1
1836,1836,20000820,CHA,TBA,True,11,12,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,46,9,4,0,2,22,5,4,0,49,11,2,1,1,21,5,7,1
1837,1837,20000820,CLE,SEA,True,12,4,CLE08,Progressive Field,Cleveland,OH,41,8,2,1,0,20,7,3,0,46,10,3,0,2,20,4,7,0
1838,1838,20000820,DET,OAK,True,4,5,DET05,Comerica Park,Detroit,MI,53,9,5,0,0,27,7,5,0,47,7,2,0,1,27,5,5,0
1839,1839,20000820,NYA,ANA,True,4,5,NYC16,Yankee Stadium I,New York,NY,37,4,1,0,1,17,9,5,0,39,5,3,0,1,18,8,4,0
1840,1840,20000820,TOR,MIN,True,6,3,TOR02,Rogers Centre,Toronto,ONT,36,7,2,0,0,20,7,0,0,39,6,3,0,1,18,6,4,1
1841,1841,20000821,ARI,MIL,False,8,16,PHO01,Chase Field,Phoenix,AZ,51,9,6,0,4,17,10,5,0,44,9,3,1,0,20,6,5,0
1842,1842,20000821,CIN,PHI,False,7,4,CIN08,Cinergy Field,Cincinnati,OH,41,7,4,0,0,23,2,5,0,39,6,6,0,1,18,3,4,1
1843,1843,20000821,COL,ATL,False,4,7,DEN02,Coors Field,Denver,CO,41,8,3,0,2,17,8,3,0,39,9,1,0,0,21,6,2,0
1844,1844,20000821,HOU,CHN,False,5,4,HOU03,Minute Maid Park,Houston,TX,38,5,1,0,2,19,6,5,0,31,3,2,0,1,21,2,1,1
1845,1845,20000821,LAN,MON,False,1,4,LOS03,Dodger Stadium,Los Angeles,CA,37,7,1,0,1,16,7,5,0,34,6,2,0,0,21,3,2,0
1846,1846,20000821,SDN,NYN,False,5,4,SAN01,Qualcomm Stadium,San Diego,CA,42,9,0,0,1,27,4,1,0,45,7,0,1,0,16,12,8,1
1847,1847,20000821,SFN,FLO,False,6,0,SFO03,Oracle Park,San Francisco,CA,34,6,0,0,0,21,4,3,0,39,8,1,0,1,17,6,6,0
1848,1848,20000821,SLN,PIT,False,7,4,STL09,Busch Stadium II,St. Louis,MO,34,3,1,0,2,24,2,2,0,38,5,1,0,2,22,2,5,1
1849,1849,20000821,BAL,KCA,False,2,1,BAL12,Oriole Park at Camden Yards,Baltimore,MD,36,7,1,0,0,18,8,2,0,31,6,1,0,0,21,2,1,0
1850,1850,20000821,BOS,ANA,False,7,6,BOS07,Fenway Park,Boston,MA,45,4,3,0,1,24,7,4,2,44,6,1,0,1,26,3,6,1
1851,1851,20000821,CHA,TBA,False,4,11,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,42,7,1,0,2,17,7,7,1,38,3,4,1,0,18,8,4,0
1852,1852,20000821,DET,OAK,False,3,1,DET05,Comerica Park,Detroit,MI,32,4,1,0,0,17,10,0,0,34,7,1,0,0,18,6,2,0
1853,1853,20000821,NYA,TEX,True,12,3,NYC16,Yankee Stadium I,New York,NY,34,5,0,1,2,19,6,1,0,43,8,2,0,3,16,7,7,0
1854,1854,20000822,ARI,MIL,False,3,4,PHO01,Chase Field,Phoenix,AZ,37,6,0,0,2,14,10,3,2,36,4,3,1,0,22,5,1,0
1855,1855,20000822,CIN,PHI,False,4,5,CIN08,Cinergy Field,Cincinnati,OH,37,6,1,0,2,20,5,3,0,31,4,1,0,1,19,3,3,0
1856,1856,20000822,COL,ATL,False,7,6,DEN02,Coors Field,Denver,CO,57,11,1,0,2,31,4,7,1,52,13,2,1,0,24,7,5,0
1857,1857,20000822,HOU,CHN,False,10,7,HOU03,Minute Maid Park,Houston,TX,41,4,0,1,3,23,4,6,0,38,2,3,1,3,11,12,6,0
1858,1858,20000822,LAN,MON,False,14,6,LOS03,Dodger Stadium,Los Angeles,CA,40,9,3,0,1,20,5,2,0,41,9,1,0,6,18,3,4,0
1859,1859,20000822,SDN,NYN,True,16,1,SAN01,Qualcomm Stadium,San Diego,CA,34,6,1,0,0,17,7,3,0,45,3,6,0,3,18,7,8,0
1860,1860,20000822,SFN,FLO,False,5,7,SFO03,Oracle Park,San Francisco,CA,44,10,2,0,1,14,11,5,1,36,3,2,1,2,18,7,3,0
1861,1861,20000822,SLN,PIT,False,2,6,STL09,Busch Stadium II,St. Louis,MO,42,6,2,0,3,23,4,4,0,40,9,1,0,0,15,9,3,3
1862,1862,20000822,BOS,ANA,False,4,11,BOS07,Fenway Park,Boston,MA,43,8,6,0,0,21,4,3,1,38,5,4,0,0,20,5,4,0
1863,1863,20000822,CLE,OAK,False,14,6,CLE08,Progressive Field,Cleveland,OH,47,7,4,1,0,19,8,6,2,47,10,5,0,1,18,4,8,1
1864,1864,20000822,DET,SEA,False,4,8,DET05,Comerica Park,Detroit,MI,41,6,3,0,1,24,3,4,0,41,4,1,0,1,22,5,8,0
1865,1865,20000822,MIN,TBA,False,2,3,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,3,0,0,2,21,7,3,0,33,1,2,0,2,17,9,2,0
1866,1866,20000822,NYA,TEX,False,4,5,NYC16,Yankee Stadium I,New York,NY,37,5,2,0,1,22,6,1,0,35,1,3,0,2,17,9,3,0
1867,1867,20000822,TOR,KCA,False,7,5,TOR02,Rogers Centre,Toronto,ONT,40,10,1,0,0,20,6,3,0,36,7,1,0,2,18,6,2,0
1868,1868,20000823,ARI,MIL,False,5,8,PHO01,Chase Field,Phoenix,AZ,38,4,2,0,3,21,5,3,0,40,8,2,0,1,19,6,4,0
1869,1869,20000823,CIN,PHI,False,3,4,CIN08,Cinergy Field,Cincinnati,OH,40,5,1,0,1,19,8,5,1,35,4,1,0,0,19,7,4,0
1870,1870,20000823,COL,ATL,True,2,5,DEN02,Coors Field,Denver,CO,39,9,0,0,1,20,6,3,0,33,7,0,0,1,23,2,0,0
1871,1871,20000823,HOU,CHN,False,5,15,HOU03,Minute Maid Park,Houston,TX,50,13,6,0,0,20,7,4,0,35,3,0,0,1,22,5,4,0
1872,1872,20000823,LAN,MON,False,5,1,LOS03,Dodger Stadium,Los Angeles,CA,31,2,2,0,0,22,4,0,1,36,4,2,0,0,19,6,4,1
1873,1873,20000823,SDN,NYN,False,1,4,SAN01,Qualcomm Stadium,San Diego,CA,41,7,0,0,0,18,6,8,2,31,2,0,0,1,11,15,2,0
1874,1874,20000823,SFN,FLO,True,5,0,SFO03,Oracle Park,San Francisco,CA,34,4,0,0,0,22,5,3,0,33,5,0,0,2,18,6,2,0
1875,1875,20000823,SLN,PIT,False,5,2,STL09,Busch Stadium II,St. Louis,MO,39,5,0,1,2,17,9,5,0,36,4,2,2,2,19,4,2,1
1876,1876,20000823,BOS,ANA,False,3,1,BOS07,Fenway Park,Boston,MA,37,6,1,0,1,20,5,4,0,33,5,0,0,0,17,6,5,0
1877,1877,20000823,CHA,BAL,False,8,4,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,37,3,1,0,4,22,5,2,0,40,5,2,0,0,18,6,9,0
1878,1878,20000823,CLE,OAK,False,7,5,CLE08,Progressive Field,Cleveland,OH,46,5,5,0,0,20,7,9,0,37,8,3,0,1,17,6,2,0
1879,1879,20000823,DET,SEA,False,6,5,DET05,Comerica Park,Detroit,MI,37,4,5,0,2,17,7,2,0,36,8,2,1,0,19,5,1,0
1880,1880,20000823,MIN,TBA,False,8,2,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,32,4,0,0,1,20,6,1,0,39,10,2,1,0,19,4,3,0
1881,1881,20000823,NYA,TEX,False,10,9,NYC16,Yankee Stadium I,New York,NY,43,4,4,0,3,16,9,7,0,51,14,2,0,1,17,8,9,0
1882,1882,20000823,TOR,KCA,False,9,8,TOR02,Rogers Centre,Toronto,ONT,44,7,3,0,1,22,5,5,1,44,5,4,0,4,17,7,6,1
1883,1883,20000824,ATL,SLN,False,5,12,ATL02,Turner Field,Atlanta,GA,46,6,3,0,4,24,5,3,1,39,6,2,0,1,25,2,2,1
1884,1884,20000824,CIN,PHI,True,8,3,CIN08,Cinergy Field,Cincinnati,OH,40,7,4,0,0,19,6,4,0,42,7,3,0,1,21,3,7,0
1885,1885,20000824,LAN,MON,True,7,0,LOS03,Dodger Stadium,Los Angeles,CA,33,3,2,0,0,15,11,1,1,37,8,1,0,2,14,10,2,0
1886,1886,20000824,CHA,BAL,True,5,8,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,IL,40,6,3,1,0,16,7,7,0,37,6,3,0,0,23,4,1,0
1887,1887,20000824,CLE,OAK,False,7,11,CLE08,Progressive Field,Cleveland,OH,48,10,1,0,1,19,10,6,1,47,9,2,0,0,18,9,9,0
1888,1888,20000824,DET,SEA,True,10,3,DET05,Comerica Park,Detroit,MI,36,6,1,0,1,20,5,3,0,44,9,1,0,2,19,6,7,0
1889,1889,20000824,KCA,BOS,False,7,9,KAN06,Kauffman Stadium,Kansas City,MO,52,8,3,0,1,21,7,12,0,40,7,3,0,1,22,6,1,0
1890,1890,20000824,NYA,TEX,True,8,7,NYC16,Yankee Stadium I,New York,NY,41,10,1,0,0,20,6,4,0,43,11,0,0,1,18,8,4,1
1891,1891,20000825,ATL,SLN,False,7,4,ATL02,Turner Field,Atlanta,GA,37,6,2,0,0,22,5,2,0,37,7,0,0,2,18,5,5,0
1892,1892,20000825,CHN,LAN,True,3,5,CHI11,Wrigley Field,Chicago,IL,40,10,2,0,1,19,6,2,0,42,7,3,0,0,17,10,4,1
1893,1893,20000825,CHN,LAN,True,1,3,CHI11,Wrigley Field,Chicago,IL,38,3,1,1,0,23,5,4,1,35,7,1,0,1,20,4,2,0
1894,1894,20000825,FLO,CIN,False,0,6,MIA01,Sun Life Stadium,Miami,FL,41,10,2,0,1,18,9,1,0,34,6,2,0,0,18,6,2,0
1895,1895,20000825,MIL,SDN,False,0,4,MIL05,County Stadium,Milwaukee,WI,41,11,1,0,0,19,6,4,0,33,5,0,1,0,18,6,3,0
1896,1896,20000825,MON,HOU,False,1,3,MON02,Stade Olympique,Montreal,QUE,40,6,1,0,0,20,9,4,0,36,4,4,0,0,22,6,0,0
1897,1897,20000825,NYN,ARI,False,13,3,NYC17,Shea Stadium,New York,NY,37,3,2,0,1,23,5,2,1,47,13,3,0,0,18,6,7,0
1898,1898,20000825,PHI,SFN,False,3,16,PHI12,Veterans Stadium,Philadelphia,PA,58,12,8,0,1,15,12,10,0,41,8,3,0,0,19,6,5,0
1899,1899,20000825,PIT,COL,False,3,6,PIT07,Three Rivers Stadium,Pittsburgh,PA,45,10,3,0,0,18,10,3,1,36,6,2,1,0,18,5,3,1
1900,1900,20000825,ANA,CLE,False,4,1,ANA01,Angel Stadium of Anaheim,Anaheim,CA,33,3,0,0,1,21,6,2,0,37,7,1,0,1,16,8,4,0
1901,1901,20000825,BAL,TBA,False,4,3,BAL12,Oriole Park at Camden Yards,Baltimore,MD,43,8,2,0,0,20,7,6,0,40,4,2,0,1,18,5,10,0
1902,1902,20000825,KCA,BOS,False,6,2,KAN06,Kauffman Stadium,Kansas City,MO,33,2,2,0,1,22,3,3,0,38,9,2,0,2,17,6,2,0
1903,1903,20000825,MIN,DET,False,8,3,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,36,4,3,0,0,16,12,1,0,36,8,0,0,2,17,7,2,0
1904,1904,20000825,OAK,NYA,False,8,1,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,34,5,0,0,0,16,9,4,0,37,2,4,0,2,16,8,4,1
1905,1905,20000825,SEA,CHA,False,1,4,SEA03,Safeco Field,Seattle,WA,38,8,2,0,0,19,6,3,0,34,4,0,0,0,16,8,6,0
1906,1906,20000825,TEX,TOR,False,1,0,ARL02,Rangers Ballpark in Arlington,Arlington,TX,43,4,1,0,0,26,6,6,0,47,10,3,0,0,25,5,3,1
1907,1907,20000826,ATL,SLN,False,3,6,ATL02,Turner Field,Atlanta,GA,43,3,4,0,3,17,11,4,1,39,7,3,0,0,24,2,3,0
1908,1908,20000826,CHN,LAN,True,6,4,CHI11,Wrigley Field,Chicago,IL,38,8,1,0,0,20,6,3,0,33,6,1,0,1,17,5,2,1
1909,1909,20000826,FLO,CIN,False,2,3,MIA01,Sun Life Stadium,Miami,FL,35,4,0,0,1,16,10,3,1,35,8,0,0,1,18,6,2,0
1910,1910,20000826,MIL,SDN,False,6,5,MIL05,County Stadium,Milwaukee,WI,46,8,4,0,2,24,6,2,0,47,5,1,1,1,24,6,9,0
1911,1911,20000826,MON,HOU,False,5,4,MON02,Stade Olympique,Montreal,QUE,36,9,1,0,0,18,7,1,0,34,5,2,1,1,21,2,2,0
1912,1912,20000826,NYN,ARI,False,1,5,NYC17,Shea Stadium,New York,NY,44,6,4,1,0,25,3,5,0,39,2,2,0,1,26,3,5,0
1913,1913,20000826,PHI,SFN,True,5,2,PHI12,Veterans Stadium,Philadelphia,PA,40,5,3,0,0,15,11,5,1,34,9,1,1,0,13,8,2,0
1914,1914,20000826,PIT,COL,True,4,11,PIT07,Three Rivers Stadium,Pittsburgh,PA,50,17,1,0,1,21,5,5,0,42,6,3,0,1,22,4,6,0
1915,1915,20000826,ANA,CLE,False,5,9,ANA01,Angel Stadium of Anaheim,Anaheim,CA,44,7,4,0,1,26,1,4,1,43,9,0,0,0,17,10,7,0
1916,1916,20000826,BAL,TBA,True,1,4,BAL12,Oriole Park at Camden Yards,Baltimore,MD,33,4,1,0,2,22,4,0,0,34,5,2,0,0,23,3,1,0
1917,1917,20000826,BAL,TBA,False,2,0,BAL12,Oriole Park at Camden Yards,Baltimore,MD,34,4,0,0,0,15,12,3,0,31,7,0,0,0,19,5,0,0
1918,1918,20000826,KCA,BOS,False,3,5,KAN06,Kauffman Stadium,Kansas City,MO,39,11,2,0,1,21,3,1,0,37,8,0,0,1,22,5,0,1
1919,1919,20000826,MIN,DET,False,2,8,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,39,6,1,1,3,20,7,1,0,35,3,1,1,0,18,8,4,0
1920,1920,20000826,OAK,NYA,True,6,10,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,44,9,2,2,1,21,5,4,0,42,7,1,0,2,15,12,4,1
1921,1921,20000826,SEA,CHA,False,11,5,SEA03,Safeco Field,Seattle,WA,38,6,2,0,0,20,7,3,0,43,7,3,0,2,18,5,8,0
1922,1922,20000826,TEX,TOR,False,3,9,ARL02,Rangers Ballpark in Arlington,Arlington,TX,51,12,3,0,2,24,4,6,0,36,4,1,0,1,23,4,3,0
1923,1923,20000827,ATL,SLN,True,2,7,ATL02,Turner Field,Atlanta,GA,39,7,2,0,0,14,10,4,2,34,7,1,0,0,21,5,0,0
1924,1924,20000827,CHN,LAN,True,6,7,CHI11,Wrigley Field,Chicago,IL,46,7,0,0,2,16,11,10,0,45,8,3,0,2,20,6,5,1
1925,1925,20000827,FLO,CIN,True,7,6,MIA01,Sun Life Stadium,Miami,FL,47,10,2,0,1,18,10,5,1,41,6,2,0,2,21,3,7,0
1926,1926,20000827,MIL,SDN,True,1,2,MIL05,County Stadium,Milwaukee,WI,37,6,1,0,0,19,7,4,0,38,6,2,0,0,21,5,3,1
1927,1927,20000827,MON,HOU,True,3,7,MON02,Stade Olympique,Montreal,QUE,38,6,2,0,2,18,7,2,1,39,4,2,0,0,20,6,7,0
1928,1928,20000827,NYN,ARI,True,2,1,NYC17,Shea Stadium,New York,NY,32,3,0,0,0,22,5,2,0,28,3,0,0,1,18,5,1,0
1929,1929,20000827,PHI,SFN,True,2,1,PHI12,Veterans Stadium,Philadelphia,PA,37,1,2,0,0,19,10,4,1,37,3,2,0,2,19,7,4,0
1930,1930,20000827,PIT,COL,True,2,9,PIT07,Three Rivers Stadium,Pittsburgh,PA,46,9,4,0,3,21,4,4,1,33,4,0,0,0,20,6,2,1
1931,1931,20000827,ANA,CLE,False,10,9,ANA01,Angel Stadium of Anaheim,Anaheim,CA,47,7,5,0,2,22,3,8,0,44,13,1,0,2,18,3,7,0
1932,1932,20000827,BAL,TBA,True,3,2,BAL12,Oriole Park at Camden Yards,Baltimore,MD,37,9,0,0,1,19,5,2,1,36,7,2,0,1,18,4,3,1
1933,1933,20000827,KCA,BOS,True,11,7,KAN06,Kauffman Stadium,Kansas City,MO,42,6,5,0,0,21,6,4,0,42,8,0,0,2,18,8,5,1
1934,1934,20000827,MIN,DET,True,7,6,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,MN,42,5,2,1,1,18,10,5,0,48,8,2,0,1,21,6,10,0
1935,1935,20000827,OAK,NYA,True,5,7,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,42,6,4,0,0,22,6,4,0,37,2,1,0,3,18,8,5,0
1936,1936,20000827,SEA,CHA,True,1,2,SEA03,Safeco Field,Seattle,WA,36,4,0,0,2,21,5,4,0,31,3,1,0,0,19,6,2,0
1937,1937,20000827,TEX,TOR,False,4,6,ARL02,Rangers Ballpark in Arlington,Arlington,TX,41,8,1,0,5,19,5,3,0,37,5,2,0,1,20,7,2,0
1938,1938,20000828,ATL,CIN,False,3,6,ATL02,Turner Field,Atlanta,GA,39,7,2,0,2,23,3,2,0,34,3,1,0,1,21,5,3,0
1939,1939,20000828,CHN,SDN,False,2,8,CHI11,Wrigley Field,Chicago,IL,41,9,1,0,1,22,5,3,0,38,2,1,0,0,23,4,8,0
1940,1940,20000828,FLO,SLN,False,2,5,MIA01,Sun Life Stadium,Miami,FL,41,6,4,2,0,15,12,2,0,34,3,1,0,1,18,9,1,1
1941,1941,20000828,MIL,LAN,False,3,5,MIL05,County Stadium,Milwaukee,WI,38,7,2,0,1,18,9,1,0,37,4,2,1,0,15,11,4,0
1942,1942,20000828,MON,ARI,False,9,5,MON02,Stade Olympique,Montreal,QUE,38,7,1,1,0,22,5,2,0,38,11,3,0,0,15,7,2,0
1943,1943,20000828,NYN,HOU,False,4,2,NYC17,Shea Stadium,New York,NY,37,3,2,1,2,19,7,3,0,35,4,1,0,1,22,1,6,0
1944,1944,20000828,PHI,COL,False,3,2,PHI12,Veterans Stadium,Philadelphia,PA,37,5,3,0,0,20,6,2,1,34,5,1,1,1,15,9,2,0
1945,1945,20000828,PIT,SFN,False,4,5,PIT07,Three Rivers Stadium,Pittsburgh,PA,42,4,2,1,1,18,9,7,0,36,5,1,0,0,10,13,7,0
1946,1946,20000828,ANA,TOR,False,2,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,34,1,1,0,3,25,4,0,0,35,6,0,0,1,18,6,4,0
1947,1947,20000828,OAK,CHA,False,3,0,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,28,1,0,0,0,18,8,1,0,35,5,0,1,0,18,5,6,0
1948,1948,20000828,SEA,NYA,False,1,9,SEA03,Safeco Field,Seattle,WA,42,8,1,0,1,21,3,7,1,38,5,0,0,0,20,7,6,0
1949,1949,20000828,TBA,BOS,False,5,2,STP01,Tropicana Field,St. Petersburg,FL,34,5,1,0,2,22,2,2,0,36,5,4,0,0,18,5,3,1
1950,1950,20000828,TEX,CLE,False,2,5,ARL02,Rangers Ballpark in Arlington,Arlington,TX,43,9,1,0,1,21,6,3,2,34,5,0,0,1,20,6,2,0
1951,1951,20000829,ATL,CIN,False,2,4,ATL02,Turner Field,Atlanta,GA,39,9,1,0,1,17,10,1,0,34,6,2,0,1,19,5,1,0
1952,1952,20000829,CHN,SDN,False,7,6,CHI11,Wrigley Field,Chicago,IL,61,9,1,0,0,29,11,10,1,59,6,4,0,0,29,10,10,0
1953,1953,20000829,FLO,SLN,False,3,1,MIA01,Sun Life Stadium,Miami,FL,33,2,1,0,1,16,10,3,0,34,6,0,0,1,15,7,4,1
1954,1954,20000829,MIL,LAN,False,2,7,MIL05,County Stadium,Milwaukee,WI,39,5,2,1,0,21,6,4,0,32,0,0,0,1,12,15,3,1
1955,1955,20000829,MON,ARI,False,7,8,MON02,Stade Olympique,Montreal,QUE,39,4,3,0,1,19,7,4,1,41,8,3,0,1,16,9,4,0
1956,1956,20000829,NYN,HOU,False,1,11,NYC17,Shea Stadium,New York,NY,50,14,1,0,1,19,9,6,0,32,3,1,0,1,19,7,1,0
1957,1957,20000829,PHI,COL,False,1,2,PHI12,Veterans Stadium,Philadelphia,PA,39,6,3,0,0,18,9,3,0,36,1,2,0,0,17,9,7,0
1958,1958,20000829,PIT,SFN,False,8,0,PIT07,Three Rivers Stadium,Pittsburgh,PA,34,1,0,0,0,20,7,6,0,35,4,4,1,1,18,4,3,0
1959,1959,20000829,ANA,TOR,False,9,4,ANA01,Angel Stadium of Anaheim,Anaheim,CA,39,8,3,0,0,23,3,2,0,40,6,4,0,2,14,10,4,0
1960,1960,20000829,BAL,DET,False,2,12,BAL12,Oriole Park at Camden Yards,Baltimore,MD,47,12,1,0,3,20,7,4,0,34,5,1,0,1,18,7,2,0
1961,1961,20000829,KCA,MIN,False,7,3,KAN06,Kauffman Stadium,Kansas City,MO,32,3,0,0,2,21,4,2,0,37,7,3,0,0,17,6,3,1
1962,1962,20000829,OAK,CHA,False,0,3,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,37,6,0,0,1,18,7,5,0,32,5,0,0,0,20,5,1,1
1963,1963,20000829,SEA,NYA,False,5,3,SEA03,Safeco Field,Seattle,WA,41,6,2,0,0,20,5,8,0,32,6,1,0,1,18,5,1,0
1964,1964,20000829,TBA,BOS,False,0,8,STP01,Tropicana Field,St. Petersburg,FL,44,7,1,2,2,20,5,4,3,29,1,0,0,0,14,13,0,1
1965,1965,20000829,TEX,CLE,False,1,12,ARL02,Rangers Ballpark in Arlington,Arlington,TX,51,6,4,1,3,22,6,8,1,33,4,1,0,1,22,4,1,0
1966,1966,20000830,ATL,CIN,False,5,2,ATL02,Turner Field,Atlanta,GA,32,2,1,0,0,22,5,2,0,39,9,3,0,2,20,3,2,0
1967,1967,20000830,CHN,SDN,True,5,1,CHI11,Wrigley Field,Chicago,IL,36,2,1,1,0,20,7,4,1,35,6,2,0,2,18,5,2,0
1968,1968,20000830,FLO,SLN,False,2,4,MIA01,Sun Life Stadium,Miami,FL,34,4,1,0,2,16,10,1,0,38,5,3,0,0,11,14,4,1
1969,1969,20000830,MIL,LAN,False,3,2,MIL05,County Stadium,Milwaukee,WI,37,5,1,0,0,18,5,7,1,31,2,2,0,2,13,11,1,0
1970,1970,20000830,MON,ARI,False,0,7,MON02,Stade Olympique,Montreal,QUE,39,5,0,2,3,18,7,2,2,31,4,1,0,0,16,10,0,0
1971,1971,20000830,NYN,HOU,False,1,0,NYC17,Shea Stadium,New York,NY,31,3,0,0,0,17,9,2,0,30,9,0,0,0,19,1,1,0
1972,1972,20000830,PHI,COL,False,4,5,PHI12,Veterans Stadium,Philadelphia,PA,45,5,1,0,1,24,9,5,0,50,8,1,0,1,22,10,8,0
1973,1973,20000830,PIT,SFN,False,0,2,PIT07,Three Rivers Stadium,Pittsburgh,PA,35,3,1,0,1,22,4,3,1,34,3,1,0,0,14,13,3,0
1974,1974,20000830,ANA,TOR,False,2,11,ANA01,Angel Stadium of Anaheim,Anaheim,CA,51,14,1,0,4,18,8,6,0,35,7,0,0,2,19,6,1,0
1975,1975,20000830,BAL,DET,False,5,1,BAL12,Oriole Park at Camden Yards,Baltimore,MD,30,1,0,0,1,22,5,1,0,37,10,1,0,0,15,6,5,0
1976,1976,20000830,KCA,MIN,True,8,7,KAN06,Kauffman Stadium,Kansas City,MO,42,11,5,0,1,20,5,0,0,38,9,3,1,1,19,4,1,0
1977,1977,20000830,OAK,CHA,True,3,8,OAK01,Oakland-Alameda County Coliseum,Oakland,CA,43,9,2,0,0,19,7,5,1,37,4,4,0,1,21,5,2,0
