,game_date,home_team,away_team,is_day_game,venue,venue_name,city,distance_from_last_location_home_team,distance_from_last_location_away_team
1161,20000630,CHA,BOS,False,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2796.4910207211624
1162,20000630,CLE,MIN,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
1163,20000630,KCA,DET,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2412.2688714295277
1164,20000630,TBA,NYA,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,9205.096125674738
1165,20000630,TEX,SEA,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,2688.6517471925995
1166,20000701,ARI,CIN,True,PHO01,Chase Field,Phoenix,0.0,2543.8372888924696
1167,20000701,MIL,CHN,False,MIL05,County Stadium,Milwaukee,522.3574047614876,10041.168475778413
1168,20000701,MON,FLO,False,MON02,Stade Olympique,Montreal,0.0,2267.734906776103
1169,20000701,NYN,ATL,True,NYC17,Shea Stadium,New York,10870.832449398718,1201.1574660257609
1170,20000701,PHI,PIT,False,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,414.4873311986973
1171,20000701,SDN,COL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
1172,20000701,SFN,LAN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,4093.804290596401
1173,20000701,SLN,HOU,True,STL09,Busch Stadium II,St. Louis,0.0,899.2319813553898
1174,20000701,ANA,OAK,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,590.7929464473488
1175,20000701,BAL,TOR,False,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,536.9665792494985
1176,20000701,CHA,BOS,True,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2796.4910207211624
1177,20000701,CLE,MIN,False,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
1178,20000701,KCA,DET,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2412.2688714295277
1179,20000701,TBA,NYA,True,STP01,Tropicana Field,St. Petersburg,7290.366266978277,9205.096125674738
1180,20000701,TEX,SEA,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,2688.6517471925995
1181,20000702,ARI,CIN,True,PHO01,Chase Field,Phoenix,0.0,2543.8372888924696
1182,20000702,MIL,CHN,True,MIL05,County Stadium,Milwaukee,522.3574047614876,10041.168475778413
1183,20000702,MON,FLO,True,MON02,Stade Olympique,Montreal,0.0,2267.734906776103
1184,20000702,NYN,ATL,True,NYC17,Shea Stadium,New York,10870.832449398718,1201.1574660257609
1185,20000702,PHI,PIT,True,PHI12,Veterans Stadium,Philadelphia,3351.29798207518,414.4873311986973
1186,20000702,SDN,COL,True,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
1187,20000702,SFN,LAN,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,4093.804290596401
1188,20000702,SLN,HOU,True,STL09,Busch Stadium II,St. Louis,0.0,899.2319813553898
1189,20000702,ANA,OAK,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,590.7929464473488
1190,20000702,BAL,TOR,True,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,536.9665792494985
1191,20000702,CHA,BOS,True,CHI12,Guaranteed Rate Field;U.S. Cellular Field,Chicago,1315.6827805633404,2796.4910207211624
1192,20000702,CLE,MIN,True,CLE08,Progressive Field,Cleveland,496.24153962192827,1015.0435346030048
1193,20000702,KCA,DET,True,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,2412.2688714295277
1194,20000702,TBA,NYA,True,STP01,Tropicana Field,St. Petersburg,7290.366266978277,9205.096125674738
1195,20000702,TEX,SEA,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,2688.6517471925995
1196,20000703,ARI,CIN,True,PHO01,Chase Field,Phoenix,0.0,2543.8372888924696
1197,20000703,ATL,MON,False,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
1198,20000703,CHN,PIT,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
1199,20000703,FLO,NYN,False,MIA01,Sun Life Stadium,Miami,0.0,12016.729539843709
1200,20000703,MIL,PHI,False,MIL05,County Stadium,Milwaukee,522.3574047614876,2355.2363219055746
1201,20000703,SDN,COL,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3043.8850912547364
1202,20000703,ANA,SEA,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,1573.258911092884
1203,20000703,BAL,TOR,True,BAL12,Oriole Park at Camden Yards,Baltimore,0.0,536.9665792494985
1204,20000703,KCA,CHA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,742.0717119167393
1205,20000703,MIN,BOS,False,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,2245.1635914971234
1206,20000703,TBA,DET,False,STP01,Tropicana Field,St. Petersburg,7290.366266978277,8877.90062236838
1207,20000703,TEX,OAK,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,2349.8221185767593
1208,20000704,ATL,MON,False,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
1209,20000704,CHN,PIT,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
1210,20000704,FLO,NYN,True,MIA01,Sun Life Stadium,Miami,0.0,12016.729539843709
1211,20000704,HOU,ARI,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1635.2565051761562
1212,20000704,MIL,PHI,True,MIL05,County Stadium,Milwaukee,522.3574047614876,2355.2363219055746
1213,20000704,SDN,LAN,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3971.6000317897933
1214,20000704,SFN,COL,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,3444.2312563186774
1215,20000704,SFN,COL,False,SFO03,Oracle Park,San Francisco,4175.4954817182615,3444.2312563186774
1216,20000704,SLN,CIN,True,STL09,Busch Stadium II,St. Louis,0.0,495.5592054504111
1217,20000704,ANA,SEA,False,ANA01,Angel Stadium of Anaheim,Anaheim,0.0,1573.258911092884
1218,20000704,CLE,TOR,True,CLE08,Progressive Field,Cleveland,496.24153962192827,305.26178960405156
1219,20000704,KCA,CHA,False,KAN06,Kauffman Stadium,Kansas City,1365.4101499105916,742.0717119167393
1220,20000704,MIN,BOS,False,MIN03,Hubert H. Humphrey Metrodome,Minneapolis,0.0,2245.1635914971234
1221,20000704,NYA,BAL,True,NYC16,Yankee Stadium I,New York,3926.295550369479,272.73605892878385
1222,20000704,TBA,DET,True,STP01,Tropicana Field,St. Petersburg,7290.366266978277,8877.90062236838
1223,20000704,TEX,OAK,False,ARL02,Rangers Ballpark in Arlington,Arlington,0.0,2349.8221185767593
1224,20000705,ATL,MON,False,ATL02,Turner Field,Atlanta,0.0,1598.715350537256
1225,20000705,CHN,PIT,True,CHI11,Wrigley Field,Chicago,10159.00877586389,660.0111716557741
1226,20000705,FLO,NYN,False,MIA01,Sun Life Stadium,Miami,0.0,12016.729539843709
1227,20000705,HOU,ARI,False,HOU03,Minute Maid Park,Houston,1830.9507633957282,1635.2565051761562
1228,20000705,MIL,PHI,False,MIL05,County Stadium,Milwaukee,522.3574047614876,2355.2363219055746
1229,20000705,SDN,LAN,False,SAN01,Qualcomm Stadium,San Diego,3915.39807350928,3971.6000317897933
1230,20000705,SFN,COL,True,SFO03,Oracle Park,San Francisco,4175.4954817182615,3444.2312563186774
