,game_date,home_team,away_team,is_day_game,running_bool_count_home,running_bool_count_away
321,20000428,COL,NYN,False,1.0,5.0
322,20000428,LAN,FLO,False,11.0,2.0
323,20000428,MIL,HOU,False,12.0,3.0
324,20000428,PHI,SLN,False,16.0,6.0
325,20000428,PIT,CIN,False,20.0,6.0
326,20000428,SDN,ATL,False,12.0,6.0
327,20000428,SFN,MON,False,10.0,5.0
328,20000428,ANA,TBA,False,2.0,13.0
329,20000428,BAL,TEX,False,9.0,6.0
330,20000428,CLE,BOS,False,5.0,13.0
331,20000428,DET,CHA,False,11.0,2.0
332,20000428,KCA,SEA,False,13.0,5.0
333,20000428,MIN,OAK,False,8.0,4.0
334,20000428,NYA,TOR,False,2.0,6.0
335,20000429,CHN,ARI,True,1.0,12.0
336,20000429,COL,NYN,True,2.0,6.0
337,20000429,LAN,FLO,False,1.0,3.0
338,20000429,MIL,HOU,True,1.0,4.0
339,20000429,PHI,SLN,False,1.0,7.0
340,20000429,PIT,CIN,True,1.0,7.0
341,20000429,SDN,ATL,False,1.0,7.0
342,20000429,SFN,MON,True,1.0,6.0
343,20000429,ANA,TBA,False,1.0,14.0
344,20000429,BAL,TEX,True,1.0,7.0
345,20000429,CLE,BOS,True,6.0,14.0
346,20000429,DET,CHA,True,12.0,3.0
347,20000429,KCA,SEA,False,1.0,6.0
348,20000429,MIN,OAK,False,9.0,5.0
349,20000429,NYA,TOR,True,1.0,7.0
350,20000430,CHN,ARI,True,2.0,13.0
351,20000430,COL,NYN,True,3.0,7.0
352,20000430,LAN,FLO,True,2.0,4.0
353,20000430,MIL,HOU,True,2.0,5.0
354,20000430,PHI,SLN,True,2.0,8.0
355,20000430,PIT,CIN,True,2.0,8.0
356,20000430,SDN,ATL,False,1.0,8.0
357,20000430,SFN,MON,True,1.0,7.0
358,20000430,ANA,TBA,True,2.0,15.0
359,20000430,BAL,TEX,True,2.0,8.0
360,20000430,CLE,BOS,True,7.0,15.0
361,20000430,DET,CHA,True,13.0,4.0
362,20000430,KCA,SEA,True,2.0,7.0
363,20000430,MIN,OAK,True,10.0,6.0
364,20000430,NYA,TOR,True,2.0,8.0
365,20000501,COL,MON,False,1.0,8.0
366,20000501,LAN,ATL,False,3.0,9.0
367,20000501,MIL,HOU,False,3.0,6.0
368,20000501,SDN,FLO,False,2.0,5.0
369,20000501,SFN,NYN,False,2.0,8.0
370,20000501,BOS,DET,False,16.0,14.0
371,20000501,CHA,TOR,False,5.0,9.0
372,20000501,CLE,NYA,False,8.0,3.0
373,20000501,KCA,OAK,False,3.0,7.0
374,20000502,CHN,HOU,False,3.0,7.0
375,20000502,COL,MON,False,2.0,9.0
376,20000502,LAN,ATL,False,4.0,10.0
377,20000502,MIL,ARI,False,4.0,14.0
378,20000502,PHI,CIN,False,3.0,9.0
379,20000502,SDN,FLO,False,3.0,6.0
380,20000502,SFN,NYN,False,3.0,9.0
381,20000502,SLN,PIT,False,9.0,3.0
382,20000502,BAL,ANA,False,3.0,3.0
383,20000502,BOS,DET,False,17.0,15.0
384,20000502,CHA,TOR,False,6.0,10.0
385,20000502,CLE,NYA,False,9.0,4.0
386,20000502,KCA,OAK,False,4.0,8.0
387,20000502,MIN,SEA,False,11.0,8.0
388,20000502,TBA,TEX,False,16.0,9.0
389,20000503,CHN,HOU,True,1.0,8.0
390,20000503,COL,MON,True,3.0,10.0
391,20000503,LAN,ATL,False,1.0,11.0
392,20000503,MIL,ARI,False,5.0,15.0
393,20000503,PHI,CIN,False,4.0,10.0
394,20000503,SDN,FLO,False,4.0,7.0
395,20000503,SFN,NYN,True,1.0,10.0
396,20000503,SLN,PIT,False,1.0,4.0
397,20000503,BAL,ANA,False,4.0,4.0
398,20000503,BOS,DET,False,18.0,16.0
399,20000503,CHA,TOR,False,7.0,11.0
400,20000503,CLE,NYA,False,10.0,5.0
401,20000503,KCA,OAK,False,5.0,9.0
402,20000503,MIN,SEA,False,12.0,9.0
403,20000503,TBA,TEX,False,17.0,10.0
404,20000504,CHN,HOU,True,1.0,9.0
405,20000504,MIL,ARI,False,1.0,16.0
406,20000504,PHI,CIN,True,1.0,11.0
407,20000504,SFN,NYN,True,2.0,11.0
408,20000504,SLN,PIT,True,2.0,5.0
409,20000504,BAL,ANA,True,5.0,5.0
410,20000504,MIN,DET,False,1.0,17.0
411,20000504,TBA,TEX,False,18.0,11.0
412,20000504,TOR,CLE,False,12.0,11.0
413,20000505,ARI,SDN,False,17.0,5.0
414,20000505,ATL,PHI,False,12.0,2.0
415,20000505,CHN,PIT,True,1.0,6.0
416,20000505,CIN,SLN,False,1.0,3.0
417,20000505,FLO,NYN,False,8.0,12.0
418,20000505,LAN,HOU,False,2.0,10.0
419,20000505,MIL,MON,False,2.0,11.0
420,20000505,SFN,COL,False,3.0,4.0
421,20000505,BOS,TBA,False,19.0,19.0
422,20000505,KCA,CHA,False,6.0,8.0
423,20000505,MIN,DET,False,2.0,18.0
424,20000505,NYA,BAL,False,6.0,6.0
425,20000505,SEA,ANA,False,10.0,6.0
426,20000505,TEX,OAK,False,12.0,10.0
427,20000505,TOR,CLE,False,13.0,12.0
428,20000506,ARI,SDN,True,1.0,6.0
429,20000506,ATL,PHI,False,1.0,3.0
430,20000506,CHN,PIT,True,1.0,7.0
431,20000506,CIN,SLN,True,2.0,4.0
432,20000506,FLO,NYN,False,1.0,13.0
433,20000506,LAN,HOU,False,3.0,11.0
434,20000506,MIL,MON,True,1.0,12.0
435,20000506,SFN,COL,True,4.0,5.0
436,20000506,BOS,TBA,True,20.0,20.0
437,20000506,KCA,CHA,False,1.0,9.0
438,20000506,MIN,DET,False,3.0,19.0
439,20000506,NYA,BAL,True,1.0,7.0
440,20000506,SEA,ANA,True,11.0,7.0
441,20000506,TEX,OAK,False,1.0,11.0
442,20000506,TOR,CLE,True,1.0,13.0
